id,date,city,country,temperature_c,humidity_%,wind_speed_kmh,weather
7675,2024-11-15 18:00:00,Hamilton,NZ,7.1,40,31.7,Foggy
7676,2024-11-15 19:00:00,Christchurch,NZ,8.3,69,26.9,Stormy
7677,2024-11-15 20:00:00,Wellington,NZ,8.3,68,39.8,Cloudy
7678,2024-11-15 21:00:00,Wellington,NZ,9.8,78,31.0,Cloudy
7679,2024-11-15 22:00:00,Wellington,NZ,24.1,86,32.1,Cloudy
7680,2024-11-15 23:00:00,Christchurch,NZ,8.3,90,27.8,Stormy
7681,2024-11-16 00:00:00,Tauranga,NZ,11.9,63,38.8,Foggy
7682,2024-11-16 01:00:00,Wellington,NZ,24.1,47,11.2,Cloudy
7683,2024-11-16 02:00:00,Christchurch,NZ,9.0,59,16.3,Cloudy
7684,2024-11-16 03:00:00,Napier,NZ,13.4,59,39.6,Stormy
7685,2024-11-16 04:00:00,Napier,NZ,5.5,78,1.5,Snowy
7686,2024-11-16 05:00:00,Palmerston North,NZ,21.3,87,23.7,Snowy
7687,2024-11-16 06:00:00,Tauranga,NZ,14.4,66,12.1,Snowy
7688,2024-11-16 07:00:00,Auckland,NZ,24.1,64,7.0,Foggy
7689,2024-11-16 08:00:00,Wellington,NZ,15.2,64,38.8,Rainy
7690,2024-11-16 09:00:00,Wellington,NZ,13.1,57,25.8,Snowy
7691,2024-11-16 10:00:00,Palmerston North,NZ,17.6,90,6.7,Foggy
7692,2024-11-16 11:00:00,Auckland,NZ,5.7,44,7.3,Snowy
7693,2024-11-16 12:00:00,Palmerston North,NZ,8.1,95,3.8,Sunny
7694,2024-11-16 13:00:00,Napier,NZ,26.7,78,29.3,Snowy
7695,2024-11-16 14:00:00,Dunedin,NZ,7.5,69,23.5,Stormy
7696,2024-11-16 15:00:00,Napier,NZ,21.9,61,33.3,Cloudy
7697,2024-11-16 16:00:00,Auckland,NZ,26.0,100,25.2,Foggy
7698,2024-11-16 17:00:00,Palmerston North,NZ,11.5,55,5.2,Cloudy
7699,2024-11-16 18:00:00,Hamilton,NZ,27.6,69,15.4,Stormy
7700,2024-11-16 19:00:00,Napier,NZ,19.3,97,32.8,Foggy
7701,2024-11-16 20:00:00,Tauranga,NZ,5.7,46,21.0,Cloudy
7702,2024-11-16 21:00:00,Hamilton,NZ,11.7,95,35.5,Snowy
7703,2024-11-16 22:00:00,Hamilton,NZ,20.1,82,29.7,Rainy
7704,2024-11-16 23:00:00,Christchurch,NZ,22.7,87,30.1,Stormy
7705,2024-11-17 00:00:00,Palmerston North,NZ,14.9,43,17.2,Snowy
7706,2024-11-17 01:00:00,Wellington,NZ,27.6,83,35.2,Rainy
7707,2024-11-17 02:00:00,Auckland,NZ,17.9,59,25.9,Rainy
7708,2024-11-17 03:00:00,Palmerston North,NZ,29.7,66,31.4,Sunny
7709,2024-11-17 04:00:00,Auckland,NZ,6.6,84,27.5,Sunny
7710,2024-11-17 05:00:00,Auckland,NZ,24.4,84,19.3,Stormy
7711,2024-11-17 06:00:00,Wellington,NZ,14.2,90,3.2,Rainy
7712,2024-11-17 07:00:00,Hamilton,NZ,22.5,45,37.5,Cloudy
7713,2024-11-17 08:00:00,Hamilton,NZ,16.0,54,21.7,Foggy
7714,2024-11-17 09:00:00,Palmerston North,NZ,20.3,91,19.8,Cloudy
7715,2024-11-17 10:00:00,Auckland,NZ,5.0,56,18.7,Foggy
7716,2024-11-17 11:00:00,Tauranga,NZ,29.0,74,3.2,Stormy
7717,2024-11-17 12:00:00,Dunedin,NZ,9.0,76,6.7,Rainy
7718,2024-11-17 13:00:00,Christchurch,NZ,29.5,68,21.6,Foggy
7719,2024-11-17 14:00:00,Dunedin,NZ,11.1,54,30.4,Snowy
7720,2024-11-17 15:00:00,Hamilton,NZ,14.4,46,7.4,Rainy
7721,2024-11-17 16:00:00,Napier,NZ,26.2,48,5.7,Sunny
7722,2024-11-17 17:00:00,Palmerston North,NZ,17.9,41,20.3,Sunny
7723,2024-11-17 18:00:00,Napier,NZ,24.4,57,34.1,Snowy
7724,2024-11-17 19:00:00,Dunedin,NZ,7.8,53,9.5,Foggy
7725,2024-11-17 20:00:00,Tauranga,NZ,27.1,40,11.1,Rainy
7726,2024-11-17 21:00:00,Auckland,NZ,7.7,83,7.8,Sunny
7727,2024-11-17 22:00:00,Wellington,NZ,14.5,63,1.1,Rainy
7728,2024-11-17 23:00:00,Palmerston North,NZ,16.9,86,33.7,Stormy
7729,2024-11-18 00:00:00,Dunedin,NZ,19.1,58,39.8,Foggy
7730,2024-11-18 01:00:00,Wellington,NZ,18.0,95,29.7,Foggy
7731,2024-11-18 02:00:00,Wellington,NZ,7.8,63,33.5,Stormy
7732,2024-11-18 03:00:00,Dunedin,NZ,15.8,40,16.7,Sunny
7733,2024-11-18 04:00:00,Tauranga,NZ,14.3,94,38.7,Stormy
7734,2024-11-18 05:00:00,Auckland,NZ,24.0,67,11.7,Stormy
7735,2024-11-18 06:00:00,Palmerston North,NZ,24.5,74,12.3,Stormy
7736,2024-11-18 07:00:00,Palmerston North,NZ,28.5,45,14.8,Snowy
7737,2024-11-18 08:00:00,Wellington,NZ,27.6,94,3.3,Stormy
7738,2024-11-18 09:00:00,Hamilton,NZ,14.7,68,27.9,Stormy
7739,2024-11-18 10:00:00,Napier,NZ,28.7,91,13.0,Snowy
7740,2024-11-18 11:00:00,Christchurch,NZ,10.6,44,22.2,Rainy
7741,2024-11-18 12:00:00,Dunedin,NZ,27.3,66,20.9,Rainy
7742,2024-11-18 13:00:00,Hamilton,NZ,22.9,66,36.9,Cloudy
7743,2024-11-18 14:00:00,Napier,NZ,13.6,92,15.3,Rainy
7744,2024-11-18 15:00:00,Napier,NZ,7.6,67,24.7,Cloudy
7745,2024-11-18 16:00:00,Christchurch,NZ,7.1,84,33.4,Rainy
7746,2024-11-18 17:00:00,Wellington,NZ,8.3,72,2.7,Foggy
7747,2024-11-18 18:00:00,Christchurch,NZ,17.2,74,7.6,Foggy
7748,2024-11-18 19:00:00,Napier,NZ,14.1,99,33.3,Cloudy
7749,2024-11-18 20:00:00,Hamilton,NZ,14.1,78,12.9,Snowy
7750,2024-11-18 21:00:00,Christchurch,NZ,7.5,70,35.0,Rainy
7751,2024-11-18 22:00:00,Palmerston North,NZ,25.2,74,10.8,Rainy
7752,2024-11-18 23:00:00,Palmerston North,NZ,24.2,58,9.9,Rainy
7753,2024-11-19 00:00:00,Napier,NZ,7.9,43,19.2,Rainy
7754,2024-11-19 01:00:00,Palmerston North,NZ,23.8,43,27.2,Cloudy
7755,2024-11-19 02:00:00,Christchurch,NZ,9.1,63,11.0,Foggy
7756,2024-11-19 03:00:00,Christchurch,NZ,19.0,57,32.7,Snowy
7757,2024-11-19 04:00:00,Napier,NZ,8.7,74,33.5,Foggy
7758,2024-11-19 05:00:00,Dunedin,NZ,9.5,84,35.3,Cloudy
7759,2024-11-19 06:00:00,Dunedin,NZ,19.1,55,37.9,Cloudy
7760,2024-11-19 07:00:00,Auckland,NZ,13.5,92,14.9,Rainy
7761,2024-11-19 08:00:00,Palmerston North,NZ,27.4,59,14.1,Snowy
7762,2024-11-19 09:00:00,Dunedin,NZ,19.8,74,14.3,Sunny
7763,2024-11-19 10:00:00,Auckland,NZ,13.7,64,12.1,Rainy
7764,2024-11-19 11:00:00,Christchurch,NZ,5.4,97,13.0,Rainy
7765,2024-11-19 12:00:00,Auckland,NZ,7.2,87,21.1,Stormy
7766,2024-11-19 13:00:00,Napier,NZ,29.0,89,8.8,Rainy
7767,2024-11-19 14:00:00,Tauranga,NZ,12.1,51,5.2,Foggy
7768,2024-11-19 15:00:00,Dunedin,NZ,10.8,92,38.4,Rainy
7769,2024-11-19 16:00:00,Hamilton,NZ,6.5,53,36.7,Snowy
7770,2024-11-19 17:00:00,Auckland,NZ,26.2,50,30.5,Sunny
7771,2024-11-19 18:00:00,Christchurch,NZ,25.2,43,3.5,Foggy
7772,2024-11-19 19:00:00,Christchurch,NZ,5.2,56,36.1,Stormy
7773,2024-11-19 20:00:00,Palmerston North,NZ,12.4,81,37.6,Stormy
7774,2024-11-19 21:00:00,Hamilton,NZ,19.0,86,7.6,Snowy
7775,2024-11-19 22:00:00,Palmerston North,NZ,22.0,97,13.2,Sunny
7776,2024-11-19 23:00:00,Tauranga,NZ,15.6,76,29.8,Snowy
7777,2024-11-20 00:00:00,Wellington,NZ,8.2,62,7.7,Cloudy
7778,2024-11-20 01:00:00,Hamilton,NZ,7.8,47,31.4,Stormy
7779,2024-11-20 02:00:00,Wellington,NZ,14.3,70,21.0,Foggy
7780,2024-11-20 03:00:00,Napier,NZ,22.9,53,17.8,Stormy
7781,2024-11-20 04:00:00,Tauranga,NZ,20.5,44,10.7,Stormy
7782,2024-11-20 05:00:00,Christchurch,NZ,9.2,65,19.4,Snowy
7783,2024-11-20 06:00:00,Napier,NZ,24.2,44,16.3,Stormy
7784,2024-11-20 07:00:00,Napier,NZ,25.2,54,23.1,Sunny
7785,2024-11-20 08:00:00,Napier,NZ,7.0,74,2.1,Snowy
7786,2024-11-20 09:00:00,Palmerston North,NZ,9.7,59,19.0,Stormy
7787,2024-11-20 10:00:00,Palmerston North,NZ,21.9,41,9.9,Stormy
7788,2024-11-20 11:00:00,Wellington,NZ,20.4,53,18.5,Foggy
7789,2024-11-20 12:00:00,Christchurch,NZ,14.7,94,20.5,Cloudy
7790,2024-11-20 13:00:00,Napier,NZ,23.9,62,22.5,Foggy
7791,2024-11-20 14:00:00,Palmerston North,NZ,19.2,40,7.5,Snowy
7792,2024-11-20 15:00:00,Napier,NZ,24.7,41,16.0,Snowy
7793,2024-11-20 16:00:00,Dunedin,NZ,17.9,70,31.9,Foggy
7794,2024-11-20 17:00:00,Dunedin,NZ,11.2,48,29.3,Sunny
7795,2024-11-20 18:00:00,Napier,NZ,6.3,64,20.1,Rainy
7796,2024-11-20 19:00:00,Auckland,NZ,11.0,94,36.3,Sunny
7797,2024-11-20 20:00:00,Auckland,NZ,14.4,93,27.5,Cloudy
7798,2024-11-20 21:00:00,Christchurch,NZ,29.4,83,1.2,Rainy
7799,2024-11-20 22:00:00,Palmerston North,NZ,17.7,56,31.8,Rainy
7800,2024-11-20 23:00:00,Hamilton,NZ,20.4,76,11.8,Rainy
7801,2024-11-21 00:00:00,Wellington,NZ,11.1,67,15.8,Snowy
7802,2024-11-21 01:00:00,Christchurch,NZ,22.0,41,9.3,Snowy
7803,2024-11-21 02:00:00,Auckland,NZ,6.8,68,32.4,Foggy
7804,2024-11-21 03:00:00,Auckland,NZ,13.8,69,6.2,Foggy
7805,2024-11-21 04:00:00,Palmerston North,NZ,6.0,99,13.3,Foggy
7806,2024-11-21 05:00:00,Dunedin,NZ,16.5,98,23.3,Cloudy
7807,2024-11-21 06:00:00,Tauranga,NZ,5.2,50,9.8,Sunny
7808,2024-11-21 07:00:00,Palmerston North,NZ,25.7,93,37.5,Cloudy
7809,2024-11-21 08:00:00,Christchurch,NZ,21.2,78,26.1,Stormy
7810,2024-11-21 09:00:00,Christchurch,NZ,13.2,99,28.4,Sunny
7811,2024-11-21 10:00:00,Hamilton,NZ,26.0,57,21.0,Sunny
7812,2024-11-21 11:00:00,Auckland,NZ,26.1,80,36.3,Sunny
7813,2024-11-21 12:00:00,Palmerston North,NZ,10.9,63,20.6,Foggy
7814,2024-11-21 13:00:00,Christchurch,NZ,8.3,75,20.0,Foggy
7815,2024-11-21 14:00:00,Tauranga,NZ,28.2,91,27.7,Cloudy
7816,2024-11-21 15:00:00,Palmerston North,NZ,7.6,45,16.5,Snowy
7817,2024-11-21 16:00:00,Auckland,NZ,16.0,61,6.9,Sunny
7818,2024-11-21 17:00:00,Hamilton,NZ,23.1,70,39.1,Foggy
7819,2024-11-21 18:00:00,Hamilton,NZ,7.1,75,34.2,Foggy
7820,2024-11-21 19:00:00,Palmerston North,NZ,15.9,62,28.3,Foggy
7821,2024-11-21 20:00:00,Napier,NZ,21.6,62,14.9,Cloudy
7822,2024-11-21 21:00:00,Hamilton,NZ,20.5,94,8.8,Stormy
7823,2024-11-21 22:00:00,Napier,NZ,21.1,79,36.7,Rainy
7824,2024-11-21 23:00:00,Tauranga,NZ,24.2,89,28.8,Snowy
7825,2024-11-22 00:00:00,Auckland,NZ,24.8,74,36.2,Stormy
7826,2024-11-22 01:00:00,Napier,NZ,6.8,100,2.2,Snowy
7827,2024-11-22 02:00:00,Tauranga,NZ,9.9,44,6.6,Foggy
7828,2024-11-22 03:00:00,Hamilton,NZ,25.4,86,0.7,Sunny
7829,2024-11-22 04:00:00,Hamilton,NZ,7.2,55,39.4,Foggy
7830,2024-11-22 05:00:00,Dunedin,NZ,10.7,40,29.1,Rainy
7831,2024-11-22 06:00:00,Hamilton,NZ,7.4,73,18.7,Snowy
7832,2024-11-22 07:00:00,Tauranga,NZ,5.2,47,23.0,Sunny
7833,2024-11-22 08:00:00,Hamilton,NZ,18.9,41,7.7,Snowy
7834,2024-11-22 09:00:00,Napier,NZ,27.3,45,6.5,Cloudy
7835,2024-11-22 10:00:00,Napier,NZ,9.9,69,15.0,Foggy
7836,2024-11-22 11:00:00,Palmerston North,NZ,15.2,49,11.9,Sunny
7837,2024-11-22 12:00:00,Palmerston North,NZ,28.5,78,28.9,Foggy
7838,2024-11-22 13:00:00,Napier,NZ,14.9,82,16.6,Snowy
7839,2024-11-22 14:00:00,Dunedin,NZ,26.9,95,19.0,Rainy
7840,2024-11-22 15:00:00,Christchurch,NZ,25.4,40,34.6,Sunny
7841,2024-11-22 16:00:00,Dunedin,NZ,16.7,100,8.9,Rainy
7842,2024-11-22 17:00:00,Auckland,NZ,6.2,79,30.4,Sunny
7843,2024-11-22 18:00:00,Napier,NZ,13.9,46,11.6,Foggy
7844,2024-11-22 19:00:00,Napier,NZ,22.6,76,24.4,Sunny
7845,2024-11-22 20:00:00,Hamilton,NZ,25.5,41,28.3,Snowy
7846,2024-11-22 21:00:00,Tauranga,NZ,12.4,61,11.3,Snowy
7847,2024-11-22 22:00:00,Napier,NZ,26.6,47,4.2,Cloudy
7848,2024-11-22 23:00:00,Christchurch,NZ,11.0,86,8.3,Sunny
7849,2024-11-23 00:00:00,Auckland,NZ,8.5,96,15.1,Rainy
7850,2024-11-23 01:00:00,Palmerston North,NZ,13.0,45,33.3,Stormy
7851,2024-11-23 02:00:00,Hamilton,NZ,7.9,80,3.3,Snowy
7852,2024-11-23 03:00:00,Palmerston North,NZ,20.0,95,27.6,Sunny
7853,2024-11-23 04:00:00,Palmerston North,NZ,15.6,99,11.5,Snowy
7854,2024-11-23 05:00:00,Auckland,NZ,9.2,48,37.1,Cloudy
7855,2024-11-23 06:00:00,Palmerston North,NZ,19.3,94,35.9,Cloudy
7856,2024-11-23 07:00:00,Christchurch,NZ,21.7,57,11.6,Rainy
7857,2024-11-23 08:00:00,Hamilton,NZ,19.7,40,23.0,Cloudy
7858,2024-11-23 09:00:00,Napier,NZ,17.2,67,14.4,Snowy
7859,2024-11-23 10:00:00,Napier,NZ,19.7,84,23.8,Cloudy
7860,2024-11-23 11:00:00,Wellington,NZ,27.7,80,38.5,Snowy
7861,2024-11-23 12:00:00,Palmerston North,NZ,23.0,98,24.3,Foggy
7862,2024-11-23 13:00:00,Christchurch,NZ,28.8,99,38.1,Snowy
7863,2024-11-23 14:00:00,Christchurch,NZ,19.6,97,16.3,Snowy
7864,2024-11-23 15:00:00,Palmerston North,NZ,19.4,64,34.9,Rainy
7865,2024-11-23 16:00:00,Christchurch,NZ,18.6,85,1.7,Foggy
7866,2024-11-23 17:00:00,Auckland,NZ,21.9,77,23.5,Stormy
7867,2024-11-23 18:00:00,Christchurch,NZ,21.6,51,6.2,Stormy
7868,2024-11-23 19:00:00,Wellington,NZ,26.6,91,22.9,Rainy
7869,2024-11-23 20:00:00,Wellington,NZ,15.2,73,30.1,Foggy
7870,2024-11-23 21:00:00,Dunedin,NZ,27.5,92,35.4,Stormy
7871,2024-11-23 22:00:00,Napier,NZ,17.0,59,36.0,Stormy
7872,2024-11-23 23:00:00,Dunedin,NZ,8.8,86,37.2,Snowy
7873,2024-11-24 00:00:00,Palmerston North,NZ,22.8,47,10.5,Cloudy
7874,2024-11-24 01:00:00,Palmerston North,NZ,15.7,71,25.4,Rainy
7875,2024-11-24 02:00:00,Christchurch,NZ,8.3,45,4.7,Stormy
7876,2024-11-24 03:00:00,Dunedin,NZ,5.5,47,29.8,Sunny
7877,2024-11-24 04:00:00,Palmerston North,NZ,26.5,47,28.9,Snowy
7878,2024-11-24 05:00:00,Tauranga,NZ,14.7,70,26.1,Foggy
7879,2024-11-24 06:00:00,Christchurch,NZ,19.4,88,35.8,Stormy
7880,2024-11-24 07:00:00,Palmerston North,NZ,25.6,81,2.6,Sunny
7881,2024-11-24 08:00:00,Napier,NZ,8.5,88,33.3,Stormy
7882,2024-11-24 09:00:00,Christchurch,NZ,17.7,68,9.1,Foggy
7883,2024-11-24 10:00:00,Wellington,NZ,10.6,86,14.5,Foggy
7884,2024-11-24 11:00:00,Tauranga,NZ,29.0,77,24.9,Cloudy
7885,2024-11-24 12:00:00,Christchurch,NZ,21.0,92,11.7,Stormy
7886,2024-11-24 13:00:00,Tauranga,NZ,5.4,88,16.8,Cloudy
7887,2024-11-24 14:00:00,Hamilton,NZ,25.6,40,31.7,Sunny
7888,2024-11-24 15:00:00,Auckland,NZ,6.8,78,24.3,Stormy
7889,2024-11-24 16:00:00,Tauranga,NZ,28.2,48,23.4,Snowy
7890,2024-11-24 17:00:00,Palmerston North,NZ,25.6,57,33.9,Sunny
7891,2024-11-24 18:00:00,Palmerston North,NZ,21.2,100,20.1,Snowy
7892,2024-11-24 19:00:00,Wellington,NZ,22.2,42,15.8,Stormy
7893,2024-11-24 20:00:00,Napier,NZ,10.4,95,26.8,Stormy
7894,2024-11-24 21:00:00,Dunedin,NZ,26.5,46,4.4,Snowy
7895,2024-11-24 22:00:00,Palmerston North,NZ,18.0,71,12.0,Rainy
7896,2024-11-24 23:00:00,Auckland,NZ,12.4,53,17.4,Snowy
7897,2024-11-25 00:00:00,Auckland,NZ,8.1,62,25.5,Snowy
7898,2024-11-25 01:00:00,Napier,NZ,7.9,43,22.3,Cloudy
7899,2024-11-25 02:00:00,Palmerston North,NZ,8.0,42,1.2,Rainy
7900,2024-11-25 03:00:00,Hamilton,NZ,24.9,77,1.0,Sunny
7901,2024-11-25 04:00:00,Dunedin,NZ,21.6,94,21.8,Snowy
7902,2024-11-25 05:00:00,Palmerston North,NZ,16.3,84,38.6,Sunny
7903,2024-11-25 06:00:00,Auckland,NZ,20.9,73,38.7,Rainy
7904,2024-11-25 07:00:00,Wellington,NZ,22.4,44,34.8,Stormy
7905,2024-11-25 08:00:00,Hamilton,NZ,13.8,87,4.9,Stormy
7906,2024-11-25 09:00:00,Palmerston North,NZ,26.9,78,13.0,Sunny
7907,2024-11-25 10:00:00,Christchurch,NZ,26.7,51,5.5,Rainy
7908,2024-11-25 11:00:00,Christchurch,NZ,16.4,65,38.0,Cloudy
7909,2024-11-25 12:00:00,Christchurch,NZ,13.8,41,1.3,Snowy
7910,2024-11-25 13:00:00,Dunedin,NZ,13.6,93,14.2,Snowy
7911,2024-11-25 14:00:00,Napier,NZ,19.5,72,7.6,Rainy
7912,2024-11-25 15:00:00,Dunedin,NZ,19.4,74,30.9,Cloudy
7913,2024-11-25 16:00:00,Palmerston North,NZ,6.5,100,7.4,Stormy
7914,2024-11-25 17:00:00,Palmerston North,NZ,27.1,96,14.5,Snowy
7915,2024-11-25 18:00:00,Napier,NZ,29.0,60,34.1,Stormy
7916,2024-11-25 19:00:00,Tauranga,NZ,7.0,77,37.3,Stormy
7917,2024-11-25 20:00:00,Tauranga,NZ,9.9,84,16.3,Sunny
7918,2024-11-25 21:00:00,Christchurch,NZ,22.8,96,14.5,Stormy
7919,2024-11-25 22:00:00,Palmerston North,NZ,29.4,93,4.9,Foggy
7920,2024-11-25 23:00:00,Tauranga,NZ,15.6,88,25.7,Sunny
7921,2024-11-26 00:00:00,Tauranga,NZ,23.7,96,1.0,Sunny
7922,2024-11-26 01:00:00,Tauranga,NZ,21.9,59,38.6,Rainy
7923,2024-11-26 02:00:00,Christchurch,NZ,14.8,41,28.5,Snowy
7924,2024-11-26 03:00:00,Palmerston North,NZ,18.3,46,1.8,Stormy
7925,2024-11-26 04:00:00,Christchurch,NZ,15.3,80,35.6,Snowy
7926,2024-11-26 05:00:00,Palmerston North,NZ,19.3,40,12.9,Sunny
7927,2024-11-26 06:00:00,Auckland,NZ,13.0,61,26.9,Rainy
7928,2024-11-26 07:00:00,Napier,NZ,24.8,87,23.2,Cloudy
7929,2024-11-26 08:00:00,Wellington,NZ,6.7,98,17.7,Foggy
7930,2024-11-26 09:00:00,Tauranga,NZ,11.3,96,38.4,Sunny
7931,2024-11-26 10:00:00,Dunedin,NZ,6.8,73,13.2,Snowy
7932,2024-11-26 11:00:00,Auckland,NZ,25.6,99,34.7,Rainy
7933,2024-11-26 12:00:00,Wellington,NZ,14.5,43,34.4,Sunny
7934,2024-11-26 13:00:00,Christchurch,NZ,23.4,94,25.6,Snowy
7935,2024-11-26 14:00:00,Christchurch,NZ,14.4,71,32.4,Rainy
7936,2024-11-26 15:00:00,Hamilton,NZ,17.7,69,19.0,Stormy
7937,2024-11-26 16:00:00,Tauranga,NZ,21.2,43,25.2,Cloudy
7938,2024-11-26 17:00:00,Tauranga,NZ,19.2,64,29.8,Cloudy
7939,2024-11-26 18:00:00,Dunedin,NZ,23.0,98,28.4,Sunny
7940,2024-11-26 19:00:00,Wellington,NZ,6.0,64,26.5,Foggy
7941,2024-11-26 20:00:00,Wellington,NZ,8.3,59,5.2,Cloudy
7942,2024-11-26 21:00:00,Wellington,NZ,10.7,93,15.4,Foggy
7943,2024-11-26 22:00:00,Tauranga,NZ,19.9,70,19.2,Rainy
7944,2024-11-26 23:00:00,Hamilton,NZ,9.2,92,26.5,Cloudy
7945,2024-11-27 00:00:00,Palmerston North,NZ,24.3,100,25.1,Stormy
7946,2024-11-27 01:00:00,Dunedin,NZ,7.6,61,28.4,Sunny
7947,2024-11-27 02:00:00,Christchurch,NZ,6.7,81,1.3,Cloudy
7948,2024-11-27 03:00:00,Christchurch,NZ,20.6,62,39.2,Sunny
7949,2024-11-27 04:00:00,Tauranga,NZ,14.5,72,38.4,Snowy
7950,2024-11-27 05:00:00,Auckland,NZ,20.0,50,37.4,Rainy
7951,2024-11-27 06:00:00,Wellington,NZ,18.8,40,27.6,Cloudy
7952,2024-11-27 07:00:00,Napier,NZ,15.0,93,32.2,Snowy
7953,2024-11-27 08:00:00,Napier,NZ,11.8,82,23.1,Cloudy
7954,2024-11-27 09:00:00,Tauranga,NZ,6.6,86,28.6,Cloudy
7955,2024-11-27 10:00:00,Tauranga,NZ,7.4,82,13.0,Foggy
7956,2024-11-27 11:00:00,Tauranga,NZ,13.5,78,26.6,Cloudy
7957,2024-11-27 12:00:00,Auckland,NZ,27.0,99,39.7,Snowy
7958,2024-11-27 13:00:00,Tauranga,NZ,6.3,93,4.7,Sunny
7959,2024-11-27 14:00:00,Palmerston North,NZ,6.7,95,12.7,Sunny
7960,2024-11-27 15:00:00,Tauranga,NZ,6.7,93,35.8,Rainy
7961,2024-11-27 16:00:00,Auckland,NZ,12.6,40,2.1,Rainy
7962,2024-11-27 17:00:00,Wellington,NZ,7.6,58,25.1,Snowy
7963,2024-11-27 18:00:00,Palmerston North,NZ,6.2,41,29.8,Foggy
7964,2024-11-27 19:00:00,Christchurch,NZ,14.9,92,37.8,Rainy
7965,2024-11-27 20:00:00,Napier,NZ,20.2,79,9.2,Foggy
7966,2024-11-27 21:00:00,Tauranga,NZ,6.9,77,33.9,Cloudy
7967,2024-11-27 22:00:00,Tauranga,NZ,14.4,51,5.8,Cloudy
7968,2024-11-27 23:00:00,Auckland,NZ,16.2,93,28.3,Cloudy
7969,2024-11-28 00:00:00,Hamilton,NZ,5.1,71,22.9,Cloudy
7970,2024-11-28 01:00:00,Christchurch,NZ,20.5,95,32.8,Sunny
7971,2024-11-28 02:00:00,Tauranga,NZ,16.1,81,29.6,Foggy
7972,2024-11-28 03:00:00,Dunedin,NZ,11.7,88,27.9,Foggy
7973,2024-11-28 04:00:00,Wellington,NZ,29.6,54,1.8,Snowy
7974,2024-11-28 05:00:00,Palmerston North,NZ,27.0,47,10.4,Stormy
7975,2024-11-28 06:00:00,Hamilton,NZ,12.8,42,31.5,Snowy
7976,2024-11-28 07:00:00,Palmerston North,NZ,26.9,52,25.3,Stormy
7977,2024-11-28 08:00:00,Napier,NZ,6.0,88,1.6,Snowy
7978,2024-11-28 09:00:00,Napier,NZ,7.4,86,16.1,Foggy
7979,2024-11-28 10:00:00,Wellington,NZ,5.1,72,31.4,Snowy
7980,2024-11-28 11:00:00,Tauranga,NZ,23.6,62,7.1,Foggy
7981,2024-11-28 12:00:00,Napier,NZ,26.7,91,34.8,Foggy
7982,2024-11-28 13:00:00,Wellington,NZ,8.5,61,19.8,Stormy
7983,2024-11-28 14:00:00,Christchurch,NZ,9.4,91,6.1,Rainy
7984,2024-11-28 15:00:00,Christchurch,NZ,29.0,69,31.9,Foggy
7985,2024-11-28 16:00:00,Christchurch,NZ,13.6,64,30.0,Sunny
7986,2024-11-28 17:00:00,Palmerston North,NZ,21.8,83,28.5,Foggy
7987,2024-11-28 18:00:00,Christchurch,NZ,11.5,64,15.3,Snowy
7988,2024-11-28 19:00:00,Dunedin,NZ,26.6,63,20.3,Cloudy
7989,2024-11-28 20:00:00,Auckland,NZ,11.5,73,0.6,Foggy
7990,2024-11-28 21:00:00,Palmerston North,NZ,28.5,99,7.8,Rainy
7991,2024-11-28 22:00:00,Napier,NZ,28.5,67,1.4,Sunny
7992,2024-11-28 23:00:00,Christchurch,NZ,24.0,69,38.8,Rainy
7993,2024-11-29 00:00:00,Hamilton,NZ,9.3,76,9.1,Rainy
7994,2024-11-29 01:00:00,Wellington,NZ,26.1,80,4.0,Sunny
7995,2024-11-29 02:00:00,Hamilton,NZ,23.9,70,16.8,Cloudy
7996,2024-11-29 03:00:00,Auckland,NZ,26.5,70,22.5,Stormy
7997,2024-11-29 04:00:00,Christchurch,NZ,15.3,91,10.6,Sunny
7998,2024-11-29 05:00:00,Dunedin,NZ,15.9,51,14.7,Rainy
7999,2024-11-29 06:00:00,Hamilton,NZ,26.0,50,2.4,Stormy
8000,2024-11-29 07:00:00,Auckland,NZ,29.4,67,26.6,Snowy
8001,2024-11-29 08:00:00,Dunedin,NZ,22.4,58,34.2,Stormy
8002,2024-11-29 09:00:00,Auckland,NZ,17.5,71,28.6,Cloudy
8003,2024-11-29 10:00:00,Dunedin,NZ,13.1,79,36.1,Rainy
8004,2024-11-29 11:00:00,Napier,NZ,23.7,91,2.5,Rainy
8005,2024-11-29 12:00:00,Auckland,NZ,14.8,79,8.5,Cloudy
8006,2024-11-29 13:00:00,Wellington,NZ,5.1,85,21.9,Stormy
8007,2024-11-29 14:00:00,Hamilton,NZ,29.0,80,33.5,Rainy
8008,2024-11-29 15:00:00,Hamilton,NZ,28.4,74,30.9,Cloudy
8009,2024-11-29 16:00:00,Dunedin,NZ,14.5,62,0.7,Sunny
8010,2024-11-29 17:00:00,Auckland,NZ,20.2,71,0.9,Rainy
8011,2024-11-29 18:00:00,Napier,NZ,28.8,50,29.1,Sunny
8012,2024-11-29 19:00:00,Christchurch,NZ,28.0,46,9.3,Stormy
8013,2024-11-29 20:00:00,Palmerston North,NZ,15.8,76,18.5,Rainy
8014,2024-11-29 21:00:00,Auckland,NZ,19.1,74,16.5,Rainy
8015,2024-11-29 22:00:00,Christchurch,NZ,23.3,68,17.2,Foggy
8016,2024-11-29 23:00:00,Dunedin,NZ,20.3,100,11.3,Rainy
